"Rick Jones has been Hulk's best bud since day one, but now he's more than a friend...he's a teammate! Transformed by a Gamma energy explosion, A-Bomb's thick, armored skin is just as strong and powerful as it is blue. And when he curls into action, he uses it like a giant bowling ball of destruction! ",,,,,,,,,,,A-Bomb,,,,,,//i.annihil.us/u/prod/marvel/i/mg/3/20/5232158de5b16.jpg,
AIM is a terrorist organization bent on destroying the world.,,,,,,,,,,,A.I.M.,,"",Base of Operationssecret,,,//i.annihil.us/u/prod/marvel/i/mg/6/20/52602f21f29ec.jpg,
"Formerly known as Emil Blonsky, a spy of Soviet Yugoslavian origin working for the KGB, the Abomination gained his powers after receiving a dose of gamma radiation similar to that which transformed Bruce Banner into the incredible Hulk.",,,,,,,,,,,Abomination (Emil Blonsky),,,,,,//i.annihil.us/u/prod/marvel/i/mg/9/50/4ce18691cbf04.jpg,
"",,,,,,,,,,,Cable (Marvel: Avengers Alliance),,"Cable possesses vast psychic power, most often manifested in the forms of telepathy and telekinesis.  His telepathy has proven great enough in power and scope as to allow him to read thoughts across vast distances, and even interface with multiple minds, simultaneously.  While the full limits of his mental abilities in this area have yet to be disclosed, Cable has also demonstrated the ability to project bolts or blasts of mental energy that are capable of easily killing or rendering unconscious another Human being.  These bolts do not do physical damage.  Cable has also demonstrated mastery of astral projection, and is able to remain on his own plane of existence, or to traverse into any of the so-called ""Astral Planes"", very much like Professor X. Telekinetically, Cable is capable of very fine control over objects; he can disassemble complex devices explosively (separating every last component, such as screws, nuts, circuit boards, etc.), and just as quickly and easily assemble complex devices.  This also has enabled him to even attain awareness and control over objects as small as individual electrons in an atom.  For instance, Cable could detect if a seal was hermetic, or not, by checking for the presence of penetrating oxygen molecules.  He could even detect and discern individual oxygen molecules, and determine the atomic weight of molecules, by the amount of atoms present. Cable has also demonstrated the ability to alter molecular and atomic structures in such substances as his own techno-organic components (though this may be a function of telekinesis, as opposed to a discreet superhuman power). On larger levels, Cable can levitate great weights, into the tons, but his upper limit has remained undisclosed.  This is possible that he doesn’t know his own limits, but it is unlikely, due to his intense commitment to training; more likely, Cable chooses not to disclose the full extent of his abilities, as he knows this is data that could be utilized against him, by opponents or even former allies.  Cable has also been seen creating protective force fields around himself and others through the use of his telekinetic powers.  The upper limits of this ability remain unknown, but it is believed that he could probably protect himself from harm at the ground zero detonation of a 1 kiloton nuclear warhead (4.18 terajoules of energy from the heat, concussion and radiation effects).  It is possible that this may not be his upper limit, and may also be an indicator of the limits of his ability to lift large weights telekinetically.  Cable has also displayed such control over the fields as to shape them precisely, even to conform very closely to his body’s form.  There does not appear to be any correlation between field strength and the thickness of the telekinetic fields.  Originally, Cable was telekinetically preoccupied by using his power to inhibit the progression of his body’s techno-organic virus throughout his body, and this was a process that required constant attention.  With the solution to this problem through his merger with a techno-organic embryo, however, this function is no longer necessary, leaving him totally free to concentrate his telekinetic powers on other things. He has displayed the ability to control the minds and even voluntary and involuntary bodily functions of sentient beings (such as other Humans) Cable has proven very difficulty to psychically assail, as he is very well skilled in shielding his own mind from mental-attacks (such as attempts to read, control or harm his own mind), and has been sufficient to protect himself from other psychics on the level of Phoenix (Jean Grey), Professor X and Marvel Girl (Rachel Grey). Much of Cable’s body has been infiltrated and altered by the techno-organic virus, which has taken the form of cybernetics and bionics, meaning he is a cyborg.  The primary infection resides in Cable’s left side.  As a consequence of his telekinetic guidance and his ability to control his own physical substance, Cable’s entire body has been heavily fortified, down to the cellular level, rendering superhuman strength to an unknown degree, as well as a superhuman level of resistance to physical harm.  While he was injured in combat with the Hulk, the injuries were not nearly as severe as they should’ve been, especially in light of the fact that he was suffering from the effects of his techno-organic virus getting out of control.  His entire skeletal structure has been replaced by porous, marrow-filled organic metalloid bone replacements that do not interfere with the creation of erythrocytes (red blood cells). Cable possesses superhuman physical endurance, just as he does superhuman levels of mental endurance.  He is capable of exerting himself at peak levels (fighting full-out, sprinting, etc.) for several hours, before fatigue begins to visibly impair his performance.  He is also capable of going extended periods of time without sleep, being fully capable of fully resting with not much over an hour of sleep.  However, whenever both possible and feasible, Cable still chooses to sleep for hours at a time (approximately 6 – 8), in order to dream.  This high endurance has had other effects on his body, making even his soft tissues extremely durable, and more than up to the task of rendering him virtually immune to conventional firearms and conventional firearm munitions. His entire CNS (Central Nervous System) has been augmented by chemical changes down to the atomic level and by biocomputer enhancement, rendering his reaction time far above what is possible for a Human being.  In spite of his great size and impressive build, Cable is literally fast enough to evade high-powered bullets in-flight (after they have been fired), and even has the ability to visually track rounds after they’ve been fired (though they are not easy to see, except through his cybernetic eye).  This great speed is also visible in superhuman levels of dexterity and agility, including manual and pedal dexterity.  Spotting the speedster Super-Saber running at superhuman speed, Cable was actually able to physically attack and stop him.  Super-Saber, himself, was fast enough to create “sonic booms” by snapping his fingers, and also had superhumanly high reaction time.  However, in spite of his obviously great speed, he is still not as fast as other paranormals like Spider-Man and Daredevil. Among his many cybernetic functions, Cable possesses a cybernetic left eye.  This eye permits Cable to see deep into the EM (Electro-Magnetic) spectrum, and far deeper than any known 20th – 21st century technologies are capable of.  It is also possible that through this eye, Cable is able to see the deployment of psionic energies, as well as the less exotic spectra of electromagnetic energies. His left arm is completely mechanical, and while Cable is ambidextrous, is his stronger arm, probably capable of allowing him to curl and deadlift several tons, without assistance from his right arm.  His right arm is also cybernetic, but far less so. Through a combination of his telekinetic abilities, and his ability to rearrange the atomic structures of matter (including his own techno-organic matter), Cable is able to rapidly repair any damaged components within his body.  However, if there is widespread damage, this may not be possible, as he may be unable to muster the energy to affect these repairs.  When he was attacked by Magneto, and virtually every component in the left side of his body was damaged or destroyed, Cable was left unable to repair enough systems to save his own life, and required outside assistance.  It is through these abilities that the physical appearance of his cybernetic components has changed, over the passage of time, as well.  At times, they have been articulated, smooth artificial limbs, while at others they have been observed to grow razor-sharp blades on command, as well as retract them.  Cable is also able to rapidly redesign and improve his cybernetic and bionic components, thus.  On-the-spot improvisations has allowed him to create a variety of microcomputers in his totally mechanized left arm that do such things as allow him to physically interface with exterior computers, uplink/download to computers he has hidden across the world and in space (such as those he had on Graymalkin), and even permit cellular communications and high-speed, broadband, wireless Internet access.  Cable possesses an intellect that may be on par with that of Reed Richards, which may be superhuman.  He is also in possession of an education provided by the Clan Askani, which is far in advance of 20th – 21st century Earth-616 conventional education, especially in the sciences.",Nathan Christopher Charles Summers,,,//i.annihil.us/u/prod/marvel/i/mg/3/d0/5239b5f863d43.jpg,
"",,,,,,,,,,,Cable (Ultimate),,"Cable possesses vast psychic power, most often manifested in the forms of telepathy and telekinesis.  His telepathy has proven great enough in power and scope as to allow him to read thoughts across vast distances, and even interface with multiple minds, simultaneously.  While the full limits of his mental abilities in this area have yet to be disclosed, Cable has also demonstrated the ability to project bolts or blasts of mental energy that are capable of easily killing or rendering unconscious another Human being.  These bolts do not do physical damage.  Cable has also demonstrated mastery of astral projection, and is able to remain on his own plane of existence, or to traverse into any of the so-called ""Astral Planes"", very much like Professor X. Telekinetically, Cable is capable of very fine control over objects; he can disassemble complex devices explosively (separating every last component, such as screws, nuts, circuit boards, etc.), and just as quickly and easily assemble complex devices.  This also has enabled him to even attain awareness and control over objects as small as individual electrons in an atom.  For instance, Cable could detect if a seal was hermetic, or not, by checking for the presence of penetrating oxygen molecules.  He could even detect and discern individual oxygen molecules, and determine the atomic weight of molecules, by the amount of atoms present. Cable has also demonstrated the ability to alter molecular and atomic structures in such substances as his own techno-organic components (though this may be a function of telekinesis, as opposed to a discreet superhuman power). On larger levels, Cable can levitate great weights, into the tons, but his upper limit has remained undisclosed.  This is possible that he doesn’t know his own limits, but it is unlikely, due to his intense commitment to training; more likely, Cable chooses not to disclose the full extent of his abilities, as he knows this is data that could be utilized against him, by opponents or even former allies.  Cable has also been seen creating protective force fields around himself and others through the use of his telekinetic powers.  The upper limits of this ability remain unknown, but it is believed that he could probably protect himself from harm at the ground zero detonation of a 1 kiloton nuclear warhead (4.18 terajoules of energy from the heat, concussion and radiation effects).  It is possible that this may not be his upper limit, and may also be an indicator of the limits of his ability to lift large weights telekinetically.  Cable has also displayed such control over the fields as to shape them precisely, even to conform very closely to his body’s form.  There does not appear to be any correlation between field strength and the thickness of the telekinetic fields.  Originally, Cable was telekinetically preoccupied by using his power to inhibit the progression of his body’s techno-organic virus throughout his body, and this was a process that required constant attention.  With the solution to this problem through his merger with a techno-organic embryo, however, this function is no longer necessary, leaving him totally free to concentrate his telekinetic powers on other things. He has displayed the ability to control the minds and even voluntary and involuntary bodily functions of sentient beings (such as other Humans) Cable has proven very difficulty to psychically assail, as he is very well skilled in shielding his own mind from mental-attacks (such as attempts to read, control or harm his own mind), and has been sufficient to protect himself from other psychics on the level of Phoenix (Jean Grey), Professor X and Marvel Girl (Rachel Grey). Much of Cable’s body has been infiltrated and altered by the techno-organic virus, which has taken the form of cybernetics and bionics, meaning he is a cyborg.  The primary infection resides in Cable’s left side.  As a consequence of his telekinetic guidance and his ability to control his own physical substance, Cable’s entire body has been heavily fortified, down to the cellular level, rendering superhuman strength to an unknown degree, as well as a superhuman level of resistance to physical harm.  While he was injured in combat with the Hulk, the injuries were not nearly as severe as they should’ve been, especially in light of the fact that he was suffering from the effects of his techno-organic virus getting out of control.  His entire skeletal structure has been replaced by porous, marrow-filled organic metalloid bone replacements that do not interfere with the creation of erythrocytes (red blood cells). Cable possesses superhuman physical endurance, just as he does superhuman levels of mental endurance.  He is capable of exerting himself at peak levels (fighting full-out, sprinting, etc.) for several hours, before fatigue begins to visibly impair his performance.  He is also capable of going extended periods of time without sleep, being fully capable of fully resting with not much over an hour of sleep.  However, whenever both possible and feasible, Cable still chooses to sleep for hours at a time (approximately 6 – 8), in order to dream.  This high endurance has had other effects on his body, making even his soft tissues extremely durable, and more than up to the task of rendering him virtually immune to conventional firearms and conventional firearm munitions. His entire CNS (Central Nervous System) has been augmented by chemical changes down to the atomic level and by biocomputer enhancement, rendering his reaction time far above what is possible for a Human being.  In spite of his great size and impressive build, Cable is literally fast enough to evade high-powered bullets in-flight (after they have been fired), and even has the ability to visually track rounds after they’ve been fired (though they are not easy to see, except through his cybernetic eye).  This great speed is also visible in superhuman levels of dexterity and agility, including manual and pedal dexterity.  Spotting the speedster Super-Saber running at superhuman speed, Cable was actually able to physically attack and stop him.  Super-Saber, himself, was fast enough to create “sonic booms” by snapping his fingers, and also had superhumanly high reaction time.  However, in spite of his obviously great speed, he is still not as fast as other paranormals like Spider-Man and Daredevil. Among his many cybernetic functions, Cable possesses a cybernetic left eye.  This eye permits Cable to see deep into the EM (Electro-Magnetic) spectrum, and far deeper than any known 20th – 21st century technologies are capable of.  It is also possible that through this eye, Cable is able to see the deployment of psionic energies, as well as the less exotic spectra of electromagnetic energies. His left arm is completely mechanical, and while Cable is ambidextrous, is his stronger arm, probably capable of allowing him to curl and deadlift several tons, without assistance from his right arm.  His right arm is also cybernetic, but far less so. Through a combination of his telekinetic abilities, and his ability to rearrange the atomic structures of matter (including his own techno-organic matter), Cable is able to rapidly repair any damaged components within his body.  However, if there is widespread damage, this may not be possible, as he may be unable to muster the energy to affect these repairs.  When he was attacked by Magneto, and virtually every component in the left side of his body was damaged or destroyed, Cable was left unable to repair enough systems to save his own life, and required outside assistance.  It is through these abilities that the physical appearance of his cybernetic components has changed, over the passage of time, as well.  At times, they have been articulated, smooth artificial limbs, while at others they have been observed to grow razor-sharp blades on command, as well as retract them.  Cable is also able to rapidly redesign and improve his cybernetic and bionic components, thus.  On-the-spot improvisations has allowed him to create a variety of microcomputers in his totally mechanized left arm that do such things as allow him to physically interface with exterior computers, uplink/download to computers he has hidden across the world and in space (such as those he had on Graymalkin), and even permit cellular communications and high-speed, broadband, wireless Internet access.  Cable possesses an intellect that may be on par with that of Reed Richards, which may be superhuman.  He is also in possession of an education provided by the Clan Askani, which is far in advance of 20th – 21st century Earth-616 conventional education, especially in the sciences.",Nathan Christopher Charles Summers,,,//i.annihil.us/u/prod/marvel/i/mg/c/10/53176a2ccd8bc.jpg,
"",,,,,,,,,,,Cable (X-Men: Battle of the Atom),,"Cable possesses vast psychic power, most often manifested in the forms of telepathy and telekinesis.  His telepathy has proven great enough in power and scope as to allow him to read thoughts across vast distances, and even interface with multiple minds, simultaneously.  While the full limits of his mental abilities in this area have yet to be disclosed, Cable has also demonstrated the ability to project bolts or blasts of mental energy that are capable of easily killing or rendering unconscious another Human being.  These bolts do not do physical damage.  Cable has also demonstrated mastery of astral projection, and is able to remain on his own plane of existence, or to traverse into any of the so-called ""Astral Planes"", very much like Professor X. Telekinetically, Cable is capable of very fine control over objects; he can disassemble complex devices explosively (separating every last component, such as screws, nuts, circuit boards, etc.), and just as quickly and easily assemble complex devices.  This also has enabled him to even attain awareness and control over objects as small as individual electrons in an atom.  For instance, Cable could detect if a seal was hermetic, or not, by checking for the presence of penetrating oxygen molecules.  He could even detect and discern individual oxygen molecules, and determine the atomic weight of molecules, by the amount of atoms present. Cable has also demonstrated the ability to alter molecular and atomic structures in such substances as his own techno-organic components (though this may be a function of telekinesis, as opposed to a discreet superhuman power). On larger levels, Cable can levitate great weights, into the tons, but his upper limit has remained undisclosed.  This is possible that he doesn’t know his own limits, but it is unlikely, due to his intense commitment to training; more likely, Cable chooses not to disclose the full extent of his abilities, as he knows this is data that could be utilized against him, by opponents or even former allies.  Cable has also been seen creating protective force fields around himself and others through the use of his telekinetic powers.  The upper limits of this ability remain unknown, but it is believed that he could probably protect himself from harm at the ground zero detonation of a 1 kiloton nuclear warhead (4.18 terajoules of energy from the heat, concussion and radiation effects).  It is possible that this may not be his upper limit, and may also be an indicator of the limits of his ability to lift large weights telekinetically.  Cable has also displayed such control over the fields as to shape them precisely, even to conform very closely to his body’s form.  There does not appear to be any correlation between field strength and the thickness of the telekinetic fields.  Originally, Cable was telekinetically preoccupied by using his power to inhibit the progression of his body’s techno-organic virus throughout his body, and this was a process that required constant attention.  With the solution to this problem through his merger with a techno-organic embryo, however, this function is no longer necessary, leaving him totally free to concentrate his telekinetic powers on other things. He has displayed the ability to control the minds and even voluntary and involuntary bodily functions of sentient beings (such as other Humans) Cable has proven very difficulty to psychically assail, as he is very well skilled in shielding his own mind from mental-attacks (such as attempts to read, control or harm his own mind), and has been sufficient to protect himself from other psychics on the level of Phoenix (Jean Grey), Professor X and Marvel Girl (Rachel Grey). Much of Cable’s body has been infiltrated and altered by the techno-organic virus, which has taken the form of cybernetics and bionics, meaning he is a cyborg.  The primary infection resides in Cable’s left side.  As a consequence of his telekinetic guidance and his ability to control his own physical substance, Cable’s entire body has been heavily fortified, down to the cellular level, rendering superhuman strength to an unknown degree, as well as a superhuman level of resistance to physical harm.  While he was injured in combat with the Hulk, the injuries were not nearly as severe as they should’ve been, especially in light of the fact that he was suffering from the effects of his techno-organic virus getting out of control.  His entire skeletal structure has been replaced by porous, marrow-filled organic metalloid bone replacements that do not interfere with the creation of erythrocytes (red blood cells). Cable possesses superhuman physical endurance, just as he does superhuman levels of mental endurance.  He is capable of exerting himself at peak levels (fighting full-out, sprinting, etc.) for several hours, before fatigue begins to visibly impair his performance.  He is also capable of going extended periods of time without sleep, being fully capable of fully resting with not much over an hour of sleep.  However, whenever both possible and feasible, Cable still chooses to sleep for hours at a time (approximately 6 – 8), in order to dream.  This high endurance has had other effects on his body, making even his soft tissues extremely durable, and more than up to the task of rendering him virtually immune to conventional firearms and conventional firearm munitions. His entire CNS (Central Nervous System) has been augmented by chemical changes down to the atomic level and by biocomputer enhancement, rendering his reaction time far above what is possible for a Human being.  In spite of his great size and impressive build, Cable is literally fast enough to evade high-powered bullets in-flight (after they have been fired), and even has the ability to visually track rounds after they’ve been fired (though they are not easy to see, except through his cybernetic eye).  This great speed is also visible in superhuman levels of dexterity and agility, including manual and pedal dexterity.  Spotting the speedster Super-Saber running at superhuman speed, Cable was actually able to physically attack and stop him.  Super-Saber, himself, was fast enough to create “sonic booms” by snapping his fingers, and also had superhumanly high reaction time.  However, in spite of his obviously great speed, he is still not as fast as other paranormals like Spider-Man and Daredevil. Among his many cybernetic functions, Cable possesses a cybernetic left eye.  This eye permits Cable to see deep into the EM (Electro-Magnetic) spectrum, and far deeper than any known 20th – 21st century technologies are capable of.  It is also possible that through this eye, Cable is able to see the deployment of psionic energies, as well as the less exotic spectra of electromagnetic energies. His left arm is completely mechanical, and while Cable is ambidextrous, is his stronger arm, probably capable of allowing him to curl and deadlift several tons, without assistance from his right arm.  His right arm is also cybernetic, but far less so. Through a combination of his telekinetic abilities, and his ability to rearrange the atomic structures of matter (including his own techno-organic matter), Cable is able to rapidly repair any damaged components within his body.  However, if there is widespread damage, this may not be possible, as he may be unable to muster the energy to affect these repairs.  When he was attacked by Magneto, and virtually every component in the left side of his body was damaged or destroyed, Cable was left unable to repair enough systems to save his own life, and required outside assistance.  It is through these abilities that the physical appearance of his cybernetic components has changed, over the passage of time, as well.  At times, they have been articulated, smooth artificial limbs, while at others they have been observed to grow razor-sharp blades on command, as well as retract them.  Cable is also able to rapidly redesign and improve his cybernetic and bionic components, thus.  On-the-spot improvisations has allowed him to create a variety of microcomputers in his totally mechanized left arm that do such things as allow him to physically interface with exterior computers, uplink/download to computers he has hidden across the world and in space (such as those he had on Graymalkin), and even permit cellular communications and high-speed, broadband, wireless Internet access.  Cable possesses an intellect that may be on par with that of Reed Richards, which may be superhuman.  He is also in possession of an education provided by the Clan Askani, which is far in advance of 20th – 21st century Earth-616 conventional education, especially in the sciences.",Nathan Christopher Charles Summers,,,//i.annihil.us/u/prod/marvel/i/mg/9/b0/52d729bb9b84b.jpg,
Shriek became a groupie for a rock band and a drug dealer on the side until the vigilantes Cloak and Dagger happened by during one of her deals.,,,,,,,,,,,Shriek,,"Shriek has the power to manipulate sound to either disorient her enemies or fire concussive blasts from her hands, and she also has the ability to fly and levitate objects or people indicating some form of psionic powers.  Shriek can manipulate the inner fears and angers in a person's mind and make them act on those emotions in a violent manner, and it proved capable of affecting someone as strong-minded as Iron Fist.",Frances Louise Barrison,,,//i.annihil.us/u/prod/marvel/i/mg/8/03/528d36b054844.jpg,
"",,,,,,,,,,,Two-Gun Kid,,none,Identitysecret,,,//i.annihil.us/u/prod/marvel/i/mg/9/70/4ce5a390b929b.jpg,
"Tony Stark is the genius inventor/billionaire/philanthropist owner of Stark Industries. With his super high-tech Iron Man suit, he is practically indestructible, able to fly, and has a large selection of weapons to choose from - but it's Tony's quick thinking and ability to adapt and improvise that make him an effective leader of the Avengers.        ",,,,,,,,,,,Iron Man,,"None; Tony's body had been enhanced by the modified techno-organic virus, Extremis, but it is currently inaccessible and inoperable.","Anthony Edward ""Tony"" Stark",,,//i.annihil.us/u/prod/marvel/i/mg/2/d0/5232190d42df2.jpg,
"",,,,,,,,,,,Cargill,,Superhuman strength and durability,Joanna Cargill,,,//i.annihil.us/u/prod/marvel/i/mg/f/50/4c0040744c205.jpg,
"",,,,,,,,,,,Hussar,,"Hussar possesses the ability to channel bio-electricity into other living beings to shock their nervous system, paralyzing their motor functions.",Hussar (presumed),,,//i.annihil.us/u/prod/marvel/i/mg/2/e0/4c003ec700983.jpg,
"",,,,,,,,,,,Deadpool (X-Men: Battle of the Atom),,"Deadpool possesses a superhuman healing factor derived from that of the mutant Wolverine that allows him to regenerate damaged or destroyed areas of his cellular structure at a rate far greater than that of an ordinary human. As such, he can regrow severed limbs or vital organs. The speed at which this healing factor works varies in direct proportion to the severity of the damage Deadpool suffers. This healing factor also affords Deadpool a virtual immunity to poisons and most drugs, as well as an enhanced resistance to diseases and an extended life span. Unlike Wolverine’s natural healing factor, Deadpool’s is mentally driven to a partial extent. Due to the presence of this superhuman healing ability, many of Deadpool's natural physical attributes have been enhanced. Deadpool's musculature generates considerably less fatigue toxins than the muscles of an ordinary human being, granting him superhuman levels of stamina in all physical activities. His natural strength, agility and reflexes have been enhanced to levels that are beyond the natural limits of the human body. Deadpool's agility and reaction time are superior to those of even the finest human athlete.",Wade Wilson,,,//i.annihil.us/u/prod/marvel/i/mg/6/20/52d72a5b55a55.jpg,
"",,,,,,,,,,,Husk,,"Husk possesses the ability to alter the submolecular structure of her body underneath her skin, allowing her to shed her outer epidermis to reveal a new layer of varying properties. In the past, Husk has demonstrated the ability to shift into any form that does not exceed her body mass; however, she prefers to change herself into a form resembling her own, but composed of different elements, such as stone, steel, and rubber, with the appropriate properties of those forms, including potential increases in strength, durability, and speed. Husk's transformations usually last an hour, after which the new material sheds to reveal normal skin underneath. Any injuries that Husk incurs while transformed remain when her skin sheds.",Paige Elisabeth Guthrie,,,//i.annihil.us/u/prod/marvel/i/mg/5/e0/4c003eca01988.jpg,
"",,,,,,,,,,,Inertia,,The ability to transfer inertia (momentum) from one object or person to another.,Edith Freiberg,,,//i.annihil.us/u/prod/marvel/i/mg/b/60/4c0030f6eab3d.jpg,
Carmella Unuscione was one of the first members of the Magneto's Acolytes.,,,,,,,,,,,Carmella Unuscione,,Morphing psionoplasmic exoskeleton,Carmela Unuscione,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Cecilia Reyes,,"Cecilia is able to create a psioplasmatic field to defend herself. The process is involuntary, the field appears whenever Cecilia feels threatened. She also has the potential to use it offensively, but due to her lack of training this is limited, and she has only used it either unconsciously or in a surge of rage. Since the field is psionic in nature, Cecilia feels everything the field touches, feeling as much pain as if she received the attack on herself.",Cecilia Reyes,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Iron Monger,,None,Obadiah Stane,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
Prince Namor is the half-human/half-Atlantean ruler of Atlantis.,,,,,,,,,,,Sub-Mariner,,"Namor possesses a high level of superhuman strength, enabling him to lift/press up to 100 tons while in contact with water; his strength gradually decreases according to the length of time he is out of water and can eventually dwindle to no more than slightly above human level. In addition to his great strength, Namor possesses superhuman stamina and durability, a result of his body’s adaptation to underwater pressures. He also possesses superhuman agility, reflexes, and speed, with a maximum swimming speed of roughly sixty miles per hour. Namor is able to fly via the finlike wings on his ankles, and he possesses a telepathic rapport with many, but not all, forms of marine life. Like all Atlanteans, he has a prolonged lifespan and his body is specially developed for underwater conditions, granting him specialized blood circulation to withstand freezing temperatures and highly developed vision to see clearly even in murky ocean depths. This hybrid physiology means he can survive indefinitely underwater or on land (though he would still need occasional contact with water to survive). Namor possesses an empathic bond with his cousin Namorita. In the past, Namor has demonstrated additional powers similar to the attributes of various forms of sea life, including the electricity-generating capabilities of an electric eel and the radar sense of cavefish; however, he has demonstrated such abilities only sporadically, suggesting that they depend upon some factor of his Atlantean mutant nature that is not yet understood.  When not exposed to water, Namor’s physical attributes gradually decline and can diminish over time to near-human levels, robbing him of his strength and rendering him vulnerable to conventional injuries; renewed exposure to water will immediately restore his abilities. Complete lack of contact with water will prove fatal in about a week’s time. Namor has demonstrated a vulnerability to oxygen imbalance when remaining too long in either water or air, resulting in manic-depressive mood swings; he can prevent this imbalance by dividing his time between the two atmospheres. He has occasionally used scientific or magical means to regulate his oxygen levels.",Namor McKenzie,,,//i.annihil.us/u/prod/marvel/i/mg/3/b0/5245ef8c83126.jpg,
"British-born Mortimer Toynbee, abandoned by his parents so early in childhood that he cannot remember them, was placed in an orphanage where the other children, who regarded him as a freak due to his ugliness, his unusual physique and his leaping ability, continually tormented him.",,,,,,,,,,,Toad,,"Orginally, Mortimer Toynbe's mutant power was the sole ability of leaping. His leg muscles are incredibly strong, allowing him to deliver powerful kicks, to jump to great heights, and to rapidly move via jumping. Later, after gaining access to some of the Stranger's technology, he genetically altered himself to be able to secrete a poisonous resin, as well as gain minor super-strength and a malicious evil mind. He had later returned to his previous state, although he appeared able to gain control over a group of sentient carnivorous frogs that he used as spies. Currently, Toynbee has mutated further, and now possesses tongue which can elongate like a whip as well as deliver venomous pheromones that sink through the skin directly into the bloodstream. These pheromones cause any exposed to them to have their will become subservient to the Toynbee's.",Mortimer Toynbee,,,//i.annihil.us/u/prod/marvel/i/mg/e/f0/53ad8faa127fa.jpg,
"",,,,,,,,,,,Cerise,,"Cerise is able to generate malleable energy fields of crimson light that grant her the power of flight, the ability to generate concussive blasts, and solid energy constructs that she shapes into any form she wills.",Cerise,,,//i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,
"",,,,,,,,,,,Corsair,,None,Christopher Summers,,,//i.annihil.us/u/prod/marvel/i/mg/5/f0/4c004062d89bd.jpg,
"",,,,,,,,,,,Catseye,,"Catseye was a mutant with the superhuman ability to transform herself into a lavender-furred feline humanoid form with enhanced strength, senses, and agility. In her feline form, Catseye's strength was roughly equal to that of a large tiger's. She also possessed razor-sharp claws, and was able to walk up walls with the aid of her prehensile tail.",Unrevealed,,,//i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,
"",,,,,,,,,,,Centennial,,Superhuman strength; invulnerability; flight; projection of highly-concentrated beam of heat from his eyes,"Rutherford ""Rudy"" B. Princeton III",,,//i.annihil.us/u/prod/marvel/i/mg/5/80/4c00323b6ac57.jpg,
"",,,,,,,,,,,Chamber,,"Chamber’s body acted as a storehouse for vast amounts of psychic energy. He could project the psionic energy as a standard energy bolt, which had led to his disfigurement when first manifested. In addition, he could communicate telepathically (including projecting destructive mind blasts) and perform limited telekinesis. It was once suggested that Starsmore's physical form disintegrates a little more with each use of his power. The full range, extent, and nature of Starsmore's psychic abilities remain unrevealed.",Jonothon “Jono” Evan Starsmore,,,//i.annihil.us/u/prod/marvel/i/mg/2/80/4c00406e4731b.jpg,
"",,,,,,,,,,,Chameleon,,The Chameleon can instantly change his appearance and imitate others so convincingly that practically no one can tell the Chameleon and his victim apart. His natural talents are now augmented with a face-changing serum.,Dmitri Anatoly Smerdyakov Kravinoff,,,//i.annihil.us/u/prod/marvel/i/mg/7/00/4ce59f390463f.jpg,
"",,,,,,,,,,,Karma,,"Psionic mind possession, allowing her to control multiple individuals simultaneously",Xi'an Coy Manh,,,//i.annihil.us/u/prod/marvel/i/mg/5/00/50febe78aacca.jpg,
